cell,model,task,problem_id,n_failed_rollouts,spread,concentration,logit_dispersion,retry,sparse_steer,sparse_steer_random,local_temp,dense_steer
grpo1p7b|cruxeval,grpo1p7b,cruxeval,sample_707,43,0.162854,2.061222,-0.859219,0.416667,0.25,0.416667,0.083333,0.35
grpo1p7b|cruxeval,grpo1p7b,cruxeval,sample_71,22,0.212361,2.050951,-0.776696,0.181818,0.272727,0.454545,0.181818,0.35
grpo1p7b|cruxeval,grpo1p7b,cruxeval,sample_710,7,0.200212,1.938458,-1.17221,0.857143,1.0,0.571429,0.714286,1.0
grpo1p7b|cruxeval,grpo1p7b,cruxeval,sample_715,17,0.165751,1.965247,-1.007462,0.818182,0.454545,0.636364,0.454545,0.5
grpo1p7b|cruxeval,grpo1p7b,cruxeval,sample_717,38,0.192813,2.112506,-0.769159,0.083333,0.25,0.25,0.166667,0.2
grpo1p7b|cruxeval,grpo1p7b,cruxeval,sample_725,10,0.158597,2.070929,-0.96649,1.0,1.0,0.8,0.8,1.0
grpo1p7b|cruxeval,grpo1p7b,cruxeval,sample_730,1,0.119031,2.137177,-0.811987,1.0,1.0,1.0,1.0,1.0
grpo1p7b|cruxeval,grpo1p7b,cruxeval,sample_732,17,0.125161,2.105339,-0.964004,1.0,1.0,0.818182,1.0,1.0
grpo1p7b|cruxeval,grpo1p7b,cruxeval,sample_734,29,0.195496,1.993609,-0.803003,0.454545,0.090909,0.272727,0.272727,0.3
grpo1p7b|cruxeval,grpo1p7b,cruxeval,sample_737,29,0.168843,2.006037,-0.877357,0.545455,0.727273,0.727273,0.636364,0.7
grpo1p7b|cruxeval,grpo1p7b,cruxeval,sample_741,1,0.123577,2.206374,-3.592465,1.0,1.0,1.0,1.0,1.0
grpo1p7b|cruxeval,grpo1p7b,cruxeval,sample_748,25,0.215169,1.953968,-0.849642,0.636364,0.727273,0.727273,0.545455,0.55
grpo1p7b|cruxeval,grpo1p7b,cruxeval,sample_749,48,0.234696,2.003926,-0.7613,0.0,0.0,0.0,0.0,0.0
grpo1p7b|cruxeval,grpo1p7b,cruxeval,sample_75,11,0.153319,2.027316,-0.96878,0.1,0.0,0.0,0.0,0.0
grpo1p7b|cruxeval,grpo1p7b,cruxeval,sample_753,13,0.174889,2.061336,-0.849472,0.5,0.7,0.8,0.8,1.0
grpo1p7b|cruxeval,grpo1p7b,cruxeval,sample_756,46,0.182803,1.953982,-1.047489,0.0,0.083333,0.083333,0.166667,0.0
grpo1p7b|cruxeval,grpo1p7b,cruxeval,sample_760,21,0.199252,1.968058,-0.793734,0.363636,0.545455,0.636364,0.818182,0.55
grpo1p7b|cruxeval,grpo1p7b,cruxeval,sample_761,2,0.202375,1.948301,-1.248484,1.0,1.0,1.0,1.0,1.0
grpo1p7b|cruxeval,grpo1p7b,cruxeval,sample_776,6,0.17417,1.875993,-0.813156,1.0,1.0,0.833333,0.833333,1.0
grpo1p7b|cruxeval,grpo1p7b,cruxeval,sample_778,23,0.159987,2.136586,-0.935751,0.636364,0.454545,0.363636,0.363636,0.5
grpo1p7b|cruxeval,grpo1p7b,cruxeval,sample_780,21,0.188898,2.062302,-0.849943,0.727273,0.727273,0.909091,0.818182,0.45
grpo1p7b|cruxeval,grpo1p7b,cruxeval,sample_784,44,0.192662,1.887815,-1.011975,0.333333,0.166667,0.416667,0.166667,0.15
grpo1p7b|cruxeval,grpo1p7b,cruxeval,sample_789,36,0.17167,2.014783,-0.885345,0.166667,0.166667,0.333333,0.0,0.1
grpo1p7b|cruxeval,grpo1p7b,cruxeval,sample_79,46,0.156499,1.989142,-0.839177,1.0,1.0,0.916667,0.916667,1.0
grpo1p7b|cruxeval,grpo1p7b,cruxeval,sample_790,22,0.201478,1.880007,-0.914015,0.545455,0.454545,0.727273,0.454545,0.55
grpo1p7b|cruxeval,grpo1p7b,cruxeval,sample_792,30,0.140623,2.023335,-0.865196,0.090909,0.0,0.272727,0.0,0.15
grpo1p7b|cruxeval,grpo1p7b,cruxeval,sample_799,24,0.206013,1.992425,-0.852806,0.727273,0.545455,0.363636,0.636364,0.0
grpo1p7b|cruxeval,grpo1p7b,cruxeval,sample_83,39,0.156119,2.069258,-0.780703,0.666667,0.916667,1.0,1.0,0.75
grpo1p7b|cruxeval,grpo1p7b,cruxeval,sample_84,49,0.158695,2.091449,-0.846299,0.083333,0.0,0.0,0.0,0.0
grpo1p7b|cruxeval,grpo1p7b,cruxeval,sample_85,14,0.17828,2.102811,-0.790525,0.9,0.6,0.9,0.6,0.55
grpo1p7b|cruxeval,grpo1p7b,cruxeval,sample_89,41,0.183324,1.961598,-0.86721,0.666667,0.833333,0.666667,0.666667,1.0
grpo1p7b|cruxeval,grpo1p7b,cruxeval,sample_90,31,0.168353,1.967413,-0.840968,0.909091,0.545455,0.727273,0.454545,0.95
grpo1p7b|cruxeval,grpo1p7b,cruxeval,sample_91,3,0.178666,1.867081,-0.827089,1.0,1.0,1.0,1.0,1.0
grpo1p7b|cruxeval,grpo1p7b,cruxeval,sample_95,9,0.202479,1.841994,-0.906484,0.888889,1.0,1.0,1.0,1.0
grpo1p7b|gpqa,grpo1p7b,gpqa,gpqa_rec06pnAkLOr2t2mp,49,0.212831,1.865973,-0.853873,0.0,0.1,0.0,0.1,0.0
grpo1p7b|gpqa,grpo1p7b,gpqa,gpqa_rec0Arme2jcXQZnAW,50,0.254673,1.78735,-0.696377,0.0,0.1,0.0,0.0,0.0
grpo1p7b|gpqa,grpo1p7b,gpqa,gpqa_rec0VuKUjt1SZ7NYv,50,0.224785,1.779019,-0.807825,0.1,0.0,0.0,0.0,0.1
grpo1p7b|gpqa,grpo1p7b,gpqa,gpqa_rec0wZvZgiz320KRs,47,0.16107,2.021562,-0.901856,0.2,0.5,0.2,0.4,0.0
grpo1p7b|gpqa,grpo1p7b,gpqa,gpqa_rec0yTRmO1o1xCA6H,28,0.220086,1.894185,-0.817382,0.1,0.1,0.0,0.1,0.5
grpo1p7b|gpqa,grpo1p7b,gpqa,gpqa_rec1oj2DveQWl9Rpw,50,0.164961,1.961843,-0.892409,0.0,0.0,0.0,0.0,0.0
grpo1p7b|gpqa,grpo1p7b,gpqa,gpqa_rec1zl5LvaatzGhFt,50,0.258228,1.796186,-0.762356,0.0,0.1,0.0,0.0,0.0
grpo1p7b|gpqa,grpo1p7b,gpqa,gpqa_rec260hNUCEj109Dj,50,0.219727,1.820012,-0.69153,0.0,0.0,0.0,0.0,0.0
grpo1p7b|gpqa,grpo1p7b,gpqa,gpqa_rec2UlKqC6RFHdcro,50,0.297383,1.740843,-0.752713,0.0,0.0,0.0,0.0,0.0
grpo1p7b|gpqa,grpo1p7b,gpqa,gpqa_rec2ZTsqazBZ3LTWZ,50,0.224302,1.783444,-0.77745,0.1,0.0,0.0,0.0,0.0
grpo1p7b|gpqa,grpo1p7b,gpqa,gpqa_rec2fsnzUuvNtUYK8,31,0.272532,1.731152,-0.685879,0.0,0.2,0.2,0.0,0.0
grpo1p7b|gpqa,grpo1p7b,gpqa,gpqa_rec32C1ZEapBnCC0E,50,0.236626,1.759136,-0.808625,0.0,0.0,0.0,0.0,0.0
grpo1p7b|gpqa,grpo1p7b,gpqa,gpqa_rec47oNPXudlTIk4y,49,0.21592,1.822329,-0.780221,0.2,0.0,0.1,0.1,0.0
grpo1p7b|gpqa,grpo1p7b,gpqa,gpqa_rec4JrWy7Il8ho5vk,41,0.243498,1.820266,-0.761637,0.3,0.2,0.3,0.5,0.0
grpo1p7b|gpqa,grpo1p7b,gpqa,gpqa_rec4L69T0Y1AS4AFS,3,0.260742,1.797174,-0.790874,0.666667,1.0,1.0,1.0,1.0
grpo1p7b|gpqa,grpo1p7b,gpqa,gpqa_rec4UqStf9WUVif1f,50,0.207074,1.807319,-0.733138,0.1,0.1,0.1,0.0,0.1
grpo1p7b|gpqa,grpo1p7b,gpqa,gpqa_rec4r4KWNLrT7g2kR,34,0.286219,1.757309,-0.799388,0.2,0.1,0.2,0.1,0.0
grpo1p7b|gpqa,grpo1p7b,gpqa,gpqa_rec527dNeEtWJrYNl,46,0.325726,1.734865,-0.766243,0.7,0.4,0.7,0.4,0.1
grpo1p7b|gpqa,grpo1p7b,gpqa,gpqa_rec5eA17Qr1ucNLUf,50,0.241211,1.772176,-0.72887,0.0,0.1,0.1,0.0,0.0
grpo1p7b|gpqa,grpo1p7b,gpqa,gpqa_rec5rjeLsEq5Fg7Oj,50,0.261328,1.830661,-0.86182,0.0,0.0,0.0,0.0,0.0
grpo1p7b|gpqa,grpo1p7b,gpqa,gpqa_rec6sE2CRtD4drtHg,40,0.281299,1.746449,-0.733731,0.3,0.4,0.6,0.3,0.5
grpo1p7b|gpqa,grpo1p7b,gpqa,gpqa_rec7C06XOB2h298ue,47,0.198097,1.885007,-0.767398,0.0,0.1,0.1,0.1,0.0
grpo1p7b|gpqa,grpo1p7b,gpqa,gpqa_rec7qmSnbud4FHSqL,50,0.202676,1.902943,-0.845663,0.1,0.0,0.1,0.1,0.1
grpo1p7b|gpqa,grpo1p7b,gpqa,gpqa_rec8nshandHARTkrg,7,0.24149,1.759,-0.731098,0.285714,0.571429,0.857143,0.571429,0.428571
grpo1p7b|gpqa,grpo1p7b,gpqa,gpqa_rec8y3ZrBOcLgNEkE,36,0.244331,1.813148,-0.814329,1.0,1.0,1.0,1.0,1.0
grpo1p7b|gpqa,grpo1p7b,gpqa,gpqa_rec9GugrngvsQR99A,44,0.245966,1.765026,-0.686898,0.0,0.0,0.0,0.0,0.0
grpo1p7b|gpqa,grpo1p7b,gpqa,gpqa_rec9W28HgpEUeUN8k,50,0.250222,1.851838,-0.855838,0.0,0.0,0.0,0.0,0.0
grpo1p7b|gpqa,grpo1p7b,gpqa,gpqa_rec9ubQihAh6g9bft,50,0.254014,1.768783,-0.786638,0.0,0.0,0.0,0.0,0.0
grpo1p7b|gpqa,grpo1p7b,gpqa,gpqa_recA1i5ZAh0Uzclxp,50,0.229922,1.871677,-0.738674,0.0,0.0,0.0,0.0,0.0
grpo1p7b|gpqa,grpo1p7b,gpqa,gpqa_recAAJoHMW45Lv5je,49,0.199832,1.793922,-0.846716,0.0,0.0,0.0,0.0,0.0
grpo1p7b|gpqa,grpo1p7b,gpqa,gpqa_recAYkd96NNuNl1Ei,48,0.287079,1.804479,-0.848529,0.0,0.0,0.0,0.0,0.0
grpo1p7b|gpqa,grpo1p7b,gpqa,gpqa_recBGxVySx1pkrO1i,50,0.254688,1.751608,-0.811959,0.0,0.0,0.0,0.0,0.0
grpo1p7b|gpqa,grpo1p7b,gpqa,gpqa_recBXlqrZUCR897It,50,0.231195,1.762049,-0.799817,0.0,0.0,0.1,0.0,0.0
grpo1p7b|gpqa,grpo1p7b,gpqa,gpqa_recBhnXrUyTJ6WHIR,45,0.210048,1.815903,-0.834661,0.2,0.4,0.4,0.5,0.2
grpo1p7b|gpqa,grpo1p7b,gpqa,gpqa_recBtVK8rBVtIlXDq,15,0.261458,1.792433,-0.808983,0.8,0.7,0.8,0.8,0.8
grpo1p7b|gpqa,grpo1p7b,gpqa,gpqa_recCJJOeBGERaHYax,50,0.282097,1.756269,-0.742189,0.0,0.0,0.0,0.0,0.0
grpo1p7b|gpqa,grpo1p7b,gpqa,gpqa_recD8oX1KevFbl7bL,50,0.193984,1.890107,-0.703469,0.0,0.0,0.0,0.0,0.0
grpo1p7b|gpqa,grpo1p7b,gpqa,gpqa_recDDxpS9s8cwkqfq,40,0.192822,1.889749,-0.860894,0.0,0.1,0.0,0.2,0.0
grpo1p7b|gpqa,grpo1p7b,gpqa,gpqa_recDj2Y2BbtV02Wv5,50,0.28951,1.732639,-0.710618,0.0,0.0,0.0,0.0,0.0
grpo1p7b|gpqa,grpo1p7b,gpqa,gpqa_recDytVnNYZe2HuUU,50,0.233496,1.815454,-0.745451,0.1,0.0,0.0,0.0,0.0
grpo1p7b|gpqa,grpo1p7b,gpqa,gpqa_recE2ihVfqEK4R9d0,49,0.221564,1.852652,-0.809929,0.0,0.0,0.1,0.0,0.0
grpo1p7b|gpqa,grpo1p7b,gpqa,gpqa_recEmTBhx2hgw6tPQ,45,0.226285,1.840068,-0.746772,0.3,0.2,0.1,0.1,0.0
grpo1p7b|gpqa,grpo1p7b,gpqa,gpqa_recFaL6j8UMhutXrc,50,0.269199,1.830794,-0.802221,0.1,0.1,0.2,0.3,0.2
grpo1p7b|gpqa,grpo1p7b,gpqa,gpqa_recG1ljJQcVy6CbSl,47,0.238286,1.876791,-0.809143,0.3,0.1,0.4,0.2,0.0
grpo1p7b|gpqa,grpo1p7b,gpqa,gpqa_recGFKDUd8qgz81Zl,50,0.236737,1.807756,-0.862896,0.1,0.1,0.3,0.3,0.0
grpo1p7b|gpqa,grpo1p7b,gpqa,gpqa_recGFNRVl1qBZGwyU,46,0.29282,1.758429,-0.660699,0.2,0.3,0.2,0.1,0.2
grpo1p7b|gpqa,grpo1p7b,gpqa,gpqa_recGee5m84dg5FZkc,50,0.295645,1.698715,-0.814901,0.0,0.0,0.0,0.0,0.0
grpo1p7b|gpqa,grpo1p7b,gpqa,gpqa_recHVUd2DkoKfedJZ,48,0.232076,1.777531,-0.755096,0.0,0.1,0.0,0.1,0.2
grpo1p7b|gpqa,grpo1p7b,gpqa,gpqa_recI1ls9OXdxatHQn,32,0.200226,1.926819,-0.840506,0.5,0.4,0.7,0.5,0.2
grpo1p7b|gpqa,grpo1p7b,gpqa,gpqa_recIDiDKKrN61Auyr,48,0.264279,1.803838,-0.854121,0.0,0.0,0.1,0.0,0.0
grpo1p7b|gpqa,grpo1p7b,gpqa,gpqa_recIIUynGGpsGEYuo,49,0.219527,1.859281,-0.805868,0.0,0.0,0.0,0.0,0.0
grpo1p7b|gpqa,grpo1p7b,gpqa,gpqa_recIMcQfaQNa6vzsT,44,0.185658,1.841615,-0.801056,0.2,0.4,0.5,0.3,0.3
grpo1p7b|gpqa,grpo1p7b,gpqa,gpqa_recINGR1z01Fh1Z3A,46,0.187394,1.875327,-0.767428,0.2,0.2,0.1,0.1,0.1
grpo1p7b|gpqa,grpo1p7b,gpqa,gpqa_recINSFEYLCyyd08m,50,0.218294,1.874213,-0.739751,0.0,0.0,0.0,0.0,0.0
grpo1p7b|gpqa,grpo1p7b,gpqa,gpqa_recIOlKBsOeEcgkA1,44,0.243297,1.780589,-0.745986,0.3,0.0,0.0,0.2,0.0
grpo1p7b|gpqa,grpo1p7b,gpqa,gpqa_recIj8lR4tuDgrHou,50,0.267188,1.722707,-0.719182,0.1,0.0,0.0,0.2,0.0
grpo1p7b|gpqa,grpo1p7b,gpqa,gpqa_recIlghoOw5VbY4Zh,50,0.265957,1.932067,-0.74162,0.0,0.0,0.0,0.0,0.0
grpo1p7b|gpqa,grpo1p7b,gpqa,gpqa_recJJcOHhFeSaRpl4,50,0.225591,1.777248,-0.71107,0.0,0.0,0.0,0.1,0.0
grpo1p7b|gpqa,grpo1p7b,gpqa,gpqa_recJZ3QEfRKjYw9a7,50,0.281602,1.674834,-0.737647,0.0,0.0,0.1,0.0,0.0
grpo1p7b|gpqa,grpo1p7b,gpqa,gpqa_recJpyGtGIsxulevT,50,0.215359,1.852409,-0.872012,0.2,0.1,0.0,0.1,0.0
grpo1p7b|gpqa,grpo1p7b,gpqa,gpqa_recK9F5aqdaybl8bb,45,0.251411,1.830191,-0.739206,0.1,0.2,0.2,0.0,0.3
grpo1p7b|gpqa,grpo1p7b,gpqa,gpqa_recKcjTwONILZqHAX,44,0.235374,1.745795,-0.744361,0.6,0.3,0.6,0.5,0.5
grpo1p7b|gpqa,grpo1p7b,gpqa,gpqa_recKm6LNWykGapmCr,50,0.240318,1.764587,-0.864708,0.0,0.1,0.0,0.0,0.0
grpo1p7b|gpqa,grpo1p7b,gpqa,gpqa_recKv4hFyNpViUXnL,50,0.224629,1.802902,-0.755645,0.0,0.1,0.2,0.0,0.0
grpo1p7b|gpqa,grpo1p7b,gpqa,gpqa_recL9MFV5zmdlle5T,49,0.281868,1.743335,-0.869676,0.0,0.0,0.0,0.0,0.0
grpo1p7b|gpqa,grpo1p7b,gpqa,gpqa_recLAgwx9vbgB5EHk,44,0.241498,1.757471,-0.770231,0.0,0.2,0.0,0.2,0.1
grpo1p7b|gpqa,grpo1p7b,gpqa,gpqa_recLB0EkQ54bYVhnd,50,0.221889,1.841552,-0.84203,0.0,0.0,0.0,0.1,0.0
grpo1p7b|gpqa,grpo1p7b,gpqa,gpqa_recLSzwBUS3olCjhl,50,0.260605,1.783549,-0.769301,0.0,0.0,0.1,0.0,0.0
grpo1p7b|gpqa,grpo1p7b,gpqa,gpqa_recLrRirj7iXoB0rU,46,0.195079,1.857416,-0.851258,0.0,0.0,0.0,0.0,0.0
grpo1p7b|gpqa,grpo1p7b,gpqa,gpqa_recMicVBcqy1xM1jq,46,0.274802,1.805631,-0.762441,0.3,0.5,0.2,0.1,0.0
grpo1p7b|gpqa,grpo1p7b,gpqa,gpqa_recN4DY9Q5V03glmQ,50,0.200141,1.950597,-0.726579,0.0,0.0,0.1,0.0,0.0
grpo1p7b|gpqa,grpo1p7b,gpqa,gpqa_recNAiPUKOulQbKVP,49,0.294031,1.746658,-0.740609,0.0,0.0,0.0,0.0,0.0
grpo1p7b|gpqa,grpo1p7b,gpqa,gpqa_recNFJjE5PPTqVJGv,48,0.182231,1.880038,-0.787227,0.0,0.1,0.1,0.1,0.0
grpo1p7b|gpqa,grpo1p7b,gpqa,gpqa_recNu3MXkvWUzHZr9,49,0.209283,1.95532,-0.792934,0.0,0.0,0.0,0.0,0.0
grpo1p7b|gpqa,grpo1p7b,gpqa,gpqa_recNuT2oSnO86bxOx,50,0.281498,1.721414,-0.724903,0.0,0.0,0.0,0.0,0.0
grpo1p7b|gpqa,grpo1p7b,gpqa,gpqa_recO3hvCWRGiG0odN,47,0.273022,1.805996,-0.854228,0.1,0.0,0.4,0.0,0.1
grpo1p7b|gpqa,grpo1p7b,gpqa,gpqa_recOYsaYs6RmtlTDy,42,0.228051,1.900879,-0.87308,0.7,1.0,1.0,0.5,0.4
grpo1p7b|gpqa,grpo1p7b,gpqa,gpqa_recOkA2zsy4GSMD9R,50,0.204844,1.810393,-0.763785,0.0,0.0,0.1,0.0,0.0
grpo1p7b|gpqa,grpo1p7b,gpqa,gpqa_recOvqPKUtyy9ISA1,42,0.266718,1.718457,-0.763807,0.2,0.4,0.2,0.4,0.0
grpo1p7b|gpqa,grpo1p7b,gpqa,gpqa_recPIzpnuYpB4yvmp,50,0.186562,1.853148,-0.805418,0.0,0.0,0.0,0.0,0.0
grpo1p7b|gpqa,grpo1p7b,gpqa,gpqa_recPL4ZPpVYxgMu57,22,0.212047,1.815355,-0.852719,1.0,0.9,1.0,1.0,1.0
grpo1p7b|gpqa,grpo1p7b,gpqa,gpqa_recPSTGXK3P39yNYT,32,0.236053,1.821357,-0.835938,0.9,1.0,0.9,0.8,1.0
grpo1p7b|gpqa,grpo1p7b,gpqa,gpqa_recPzW1WqRnPs57D6,49,0.236747,1.78557,-0.848731,0.0,0.0,0.1,0.1,0.2
grpo1p7b|gpqa,grpo1p7b,gpqa,gpqa_recQ8oxSY2aCwFRS8,46,0.270168,1.761518,-0.702707,0.3,0.1,0.1,0.2,0.2
grpo1p7b|gpqa,grpo1p7b,gpqa,gpqa_recQiWOxhkXRz9NVE,48,0.243123,1.767503,-0.758671,0.1,0.0,0.1,0.1,0.2
grpo1p7b|gpqa,grpo1p7b,gpqa,gpqa_recRTiyaRymerDJ4y,50,0.20516,1.857089,-0.803627,0.3,0.0,0.2,0.0,0.0
grpo1p7b|gpqa,grpo1p7b,gpqa,gpqa_recRZjaElf8ft7xTq,50,0.251484,1.861741,-0.811799,0.0,0.0,0.0,0.0,0.0
grpo1p7b|gpqa,grpo1p7b,gpqa,gpqa_recReg13iV2HwJTaA,50,0.306048,1.771303,-0.697763,0.0,0.0,0.0,0.0,0.0
grpo1p7b|gpqa,grpo1p7b,gpqa,gpqa_recRgabRzMaEoBRcM,50,0.236328,1.828468,-0.72091,0.2,0.3,0.2,0.3,0.1
grpo1p7b|gpqa,grpo1p7b,gpqa,gpqa_recRhwQwHijW0gCLo,49,0.208606,1.947986,-0.786058,0.1,0.2,0.1,0.0,0.0
grpo1p7b|gpqa,grpo1p7b,gpqa,gpqa_recS48OsU6kVadBPW,44,0.203222,1.868616,-0.901963,0.9,0.7,0.8,0.7,1.0
grpo1p7b|gpqa,grpo1p7b,gpqa,gpqa_recSBcGLPatKb3Ygu,49,0.15051,1.882083,-0.847193,0.1,0.0,0.1,0.0,0.0
grpo1p7b|gpqa,grpo1p7b,gpqa,gpqa_recTs7qzfJs6kfLUK,50,0.192559,1.878913,-0.737552,0.0,0.1,0.1,0.1,0.0
grpo1p7b|gpqa,grpo1p7b,gpqa,gpqa_recUBgVlkKzcRPDdK,40,0.196533,1.824251,-0.725801,0.6,0.8,0.6,0.8,0.7
grpo1p7b|gpqa,grpo1p7b,gpqa,gpqa_recUOePh79cp4T2Bg,45,0.241102,1.849873,-0.778087,0.3,0.1,0.1,0.0,0.1
grpo1p7b|gpqa,grpo1p7b,gpqa,gpqa_recUc29lMDBEvurYo,50,0.232773,1.770051,-0.772742,0.1,0.0,0.0,0.0,0.0
grpo1p7b|gpqa,grpo1p7b,gpqa,gpqa_recV1nqYQvpII94oC,49,0.264833,1.794925,-0.758418,0.0,0.0,0.0,0.0,0.0
grpo1p7b|gpqa,grpo1p7b,gpqa,gpqa_recVE8cUNHpHZIAvL,50,0.250566,1.793409,-0.812754,0.0,0.0,0.0,0.0,0.0
grpo1p7b|gpqa,grpo1p7b,gpqa,gpqa_recVEXvhYxAhELVqB,48,0.258748,1.766584,-0.798097,0.0,0.1,0.1,0.2,0.2
grpo1p7b|gpqa,grpo1p7b,gpqa,gpqa_recVvpD8miVjmmyfe,50,0.191348,1.898027,-0.854146,0.0,0.0,0.0,0.0,0.0
grpo1p7b|gpqa,grpo1p7b,gpqa,gpqa_recWPMm91mGDLXONm,45,0.270334,1.737784,-0.711708,0.2,0.1,0.0,0.1,0.0
grpo1p7b|gpqa,grpo1p7b,gpqa,gpqa_recWXwn9v4IG9ZrM6,34,0.254251,1.759018,-0.777829,0.8,0.5,0.9,0.9,0.5
grpo1p7b|gpqa,grpo1p7b,gpqa,gpqa_recWxGU8Q4YReJ1tb,50,0.244355,1.803758,-0.679275,0.0,0.3,0.1,0.2,0.0
grpo1p7b|gpqa,grpo1p7b,gpqa,gpqa_recWzUUYBN0NuXO2k,50,0.154668,1.951156,-0.889883,0.3,0.2,0.2,0.2,0.0
grpo1p7b|gpqa,grpo1p7b,gpqa,gpqa_recXsYa3i2UhGF5fe,46,0.235628,1.853226,-0.78895,0.0,0.0,0.1,0.0,0.0
grpo1p7b|gpqa,grpo1p7b,gpqa,gpqa_recXvQ6gWAmyakrpD,33,0.218277,1.850292,-0.860434,0.2,0.0,0.2,0.0,0.1
grpo1p7b|gpqa,grpo1p7b,gpqa,gpqa_recYA3LPsCvF1fTMI,50,0.284336,1.760091,-0.739319,0.0,0.0,0.0,0.0,0.1
grpo1p7b|gpqa,grpo1p7b,gpqa,gpqa_recYCMJWH7IpcdqwE,43,0.260788,1.738458,-0.716798,0.0,0.0,0.0,0.0,0.0
grpo1p7b|gpqa,grpo1p7b,gpqa,gpqa_recYOzCsevNz61Lyn,45,0.248025,1.787654,-0.743248,0.3,0.0,0.2,0.1,0.1
grpo1p7b|gpqa,grpo1p7b,gpqa,gpqa_recYt8xx80OTyDsL0,10,0.240722,1.786018,-0.863603,1.0,0.8,0.8,0.7,1.0
grpo1p7b|gpqa,grpo1p7b,gpqa,gpqa_recZ13cwgDQf9jRd9,49,0.25256,1.755759,-0.756784,0.0,0.1,0.0,0.0,0.0
grpo1p7b|gpqa,grpo1p7b,gpqa,gpqa_recZSGUkn56v9kEp1,49,0.233299,1.833637,-0.737734,0.1,0.0,0.1,0.0,0.0
grpo1p7b|gpqa,grpo1p7b,gpqa,gpqa_recZWeueB7lSPR6wN,50,0.282168,1.694733,-0.741698,0.0,0.0,0.0,0.0,0.0
grpo1p7b|gpqa,grpo1p7b,gpqa,gpqa_recZbxrocrxh9YENH,26,0.230093,1.741638,-0.791993,0.4,0.3,0.8,0.8,0.4
grpo1p7b|gpqa,grpo1p7b,gpqa,gpqa_recZdZxsN0AxDx0pB,47,0.218688,1.853516,-0.726439,0.3,0.3,0.4,0.1,0.0
grpo1p7b|gpqa,grpo1p7b,gpqa,gpqa_recZt4x514UQNnsgy,49,0.220803,1.839994,-0.782883,0.0,0.0,0.0,0.0,0.0
grpo1p7b|gpqa,grpo1p7b,gpqa,gpqa_reca44yABeO2fx7UB,50,0.196621,1.881873,-0.74207,0.0,0.0,0.0,0.0,0.0
grpo1p7b|gpqa,grpo1p7b,gpqa,gpqa_recaXdGn3FAIkxLGM,49,0.241869,1.868364,-0.773478,0.3,0.0,0.3,0.1,0.1
grpo1p7b|gpqa,grpo1p7b,gpqa,gpqa_recafnH3RRnMBXEb1,40,0.257056,1.832196,-0.747141,0.2,0.3,0.3,0.7,0.2
grpo1p7b|gpqa,grpo1p7b,gpqa,gpqa_recakFKZioXUuldcd,50,0.236321,1.861634,-0.790424,0.0,0.0,0.0,0.0,0.0
grpo1p7b|gpqa,grpo1p7b,gpqa,gpqa_recatj4YXzbOaq3Ar,36,0.219875,1.87141,-0.78446,0.6,0.5,0.6,0.5,0.9
grpo1p7b|gpqa,grpo1p7b,gpqa,gpqa_recb2M22zaD3tL6Qc,47,0.243772,1.874365,-0.734314,0.0,0.0,0.0,0.0,0.0
grpo1p7b|gpqa,grpo1p7b,gpqa,gpqa_recb4cGsC6BJUCU3V,35,0.282589,1.773938,-0.682584,0.4,0.4,0.1,0.3,0.1
grpo1p7b|gpqa,grpo1p7b,gpqa,gpqa_recb80OwMgNnceA9t,50,0.240061,1.806687,-0.738471,0.1,0.0,0.0,0.0,0.1
grpo1p7b|gpqa,grpo1p7b,gpqa,gpqa_reccOKzFNmyqeJ6ry,47,0.250062,1.770758,-0.662958,0.0,0.1,0.1,0.2,0.0
grpo1p7b|gpqa,grpo1p7b,gpqa,gpqa_reccVBrYdwsB84fGy,49,0.286691,1.768679,-0.718932,0.0,0.0,0.0,0.0,0.0
grpo1p7b|gpqa,grpo1p7b,gpqa,gpqa_reccVFW11Elovnf8T,48,0.257034,1.786173,-0.715343,0.0,0.0,0.2,0.2,0.1
grpo1p7b|gpqa,grpo1p7b,gpqa,gpqa_recclFbsjbaiVVnnV,49,0.245007,1.770599,-0.703253,0.0,0.0,0.0,0.0,0.0
grpo1p7b|gpqa,grpo1p7b,gpqa,gpqa_recdya6FuYraBU5Rh,47,0.254571,1.780376,-0.772729,0.1,0.0,0.2,0.0,0.1
grpo1p7b|gpqa,grpo1p7b,gpqa,gpqa_receYQxnUBvxPcvbQ,50,0.23294,1.778425,-0.819464,0.0,0.0,0.0,0.0,0.0
grpo1p7b|gpqa,grpo1p7b,gpqa,gpqa_receo3UUzRvWCqyfA,40,0.263503,1.815085,-0.73562,0.0,0.3,0.5,0.2,0.1
grpo1p7b|gpqa,grpo1p7b,gpqa,gpqa_recf6ayQmL1SxKbvW,48,0.293899,1.73273,-0.81027,0.0,0.0,0.0,0.0,0.0
grpo1p7b|gpqa,grpo1p7b,gpqa,gpqa_recfTlTMjZBuOducT,50,0.227402,1.768701,-0.791557,0.0,0.0,0.0,0.0,0.0
grpo1p7b|gpqa,grpo1p7b,gpqa,gpqa_recgC4GJ8wUemlUQD,49,0.292477,1.736614,-0.739298,0.0,0.0,0.0,0.0,0.0
grpo1p7b|gpqa,grpo1p7b,gpqa,gpqa_recgI6tUQ7RLJRWGx,46,0.226499,1.899023,-0.88946,0.9,0.8,0.4,0.5,0.9
